,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
32,0.0031242609024047852,0.006248521805036998,0.0,0.0,0.5,666,"{'alpha': 0.5, 'random_state': 666}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
33,0.0,0.0,0.0015621185302734375,0.0046863555908203125,0.5,123123,"{'alpha': 0.5, 'random_state': 123123}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
34,0.0015621423721313477,0.004686427116394043,0.0,0.0,0.5,777,"{'alpha': 0.5, 'random_state': 777}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
35,0.0022150278091430664,0.0048743341751899035,0.00020143985748291015,0.0006043195724487304,0.5,69,"{'alpha': 0.5, 'random_state': 69}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
36,0.0010056018829345704,0.002414504953793009,0.0,0.0,1,12345,"{'alpha': 1, 'random_state': 12345}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
37,0.0010035514831542968,0.002414878054337195,0.0008014440536499023,0.002404332160949707,1,123,"{'alpha': 1, 'random_state': 123}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
38,0.0018244266510009765,0.0034201517561796213,0.0,0.0,1,666,"{'alpha': 1, 'random_state': 666}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
39,0.00020139217376708985,0.0006041765213012695,0.0008018970489501953,0.0024056911468505857,1,123123,"{'alpha': 1, 'random_state': 123123}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
40,0.002006125450134277,0.003104859196767767,0.0,0.0,1,777,"{'alpha': 1, 'random_state': 777}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
41,0.001312422752380371,0.00268684827146139,0.0012024879455566407,0.002362827151231476,1,69,"{'alpha': 1, 'random_state': 69}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
